pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
HJGEGVPjoZ,4-20200812111031652,4,20200812T111031,70185,4-20200812111031652,20200812T111031,20220812T111031,6,Sfilab06,246.93,4-20200812111031652
HJGEGVPjoZ,4-20200812110525480,4,20200812T110525,70184,4-20200812110525480,20200812T110525,20220812T110525,6,Sfilab06,319.80,4-20200812110525480
HJGEGVPjoZ,4-20200812110022301,4,20200812T110022,70183,4-20200812110022301,20200812T110022,20220812T110022,6,Sfilab06,218.21,4-20200812110022301
HJGEGVPjoZ,4-20200812105519125,4,20200812T105519,70182,4-20200812105519124,20200812T105519,20220812T105519,6,Sfilab06,252.55,4-20200812105519125
HJGEGVPjoZ,4-20200812105017681,4,20200812T105017,70181,4-20200812105017680,20200812T105017,20220812T105017,6,Sfilab06,312.69,4-20200812105017681
HJGEGVPjoZ,4-20200812104513673,4,20200812T104513,70180,4-20200812104513672,20200812T104513,20220812T104513,6,Sfilab06,233.43,4-20200812104513673
HJGEGVPjoZ,4-20200812104008598,4,20200812T104008,70179,4-20200812104008598,20200812T104008,20220812T104008,6,Sfilab06,249.72,4-20200812104008598
HJGEGVPjoZ,4-20200812103506428,4,20200812T103506,70178,4-20200812103506427,20200812T103506,20220812T103506,6,Sfilab06,319.80,4-20200812103506428
HJGEGVPjoZ,4-20200812102959245,4,20200812T102959,70177,4-20200812102959245,20200812T102959,20220812T102959,6,Sfilab06,292.29,4-20200812102959245
HJGEGVPjoZ,4-20200812102451068,4,20200812T102451,70176,4-20200812102451067,20200812T102451,20220812T102451,6,Sfilab06,225.69,4-20200812102451068
HJGEGVPjoZ,4-20200812101949893,4,20200812T101949,70175,4-20200812101949893,20200812T101949,20220812T101949,6,Sfilab06,309.20,4-20200812101949893
HJGEGVPjoZ,4-20200812101449720,4,20200812T101449,70174,4-20200812101449719,20200812T101449,20220812T101449,6,Sfilab06,267.15,4-20200812101449720
HJGEGVPjoZ,4-20200812100941542,4,20200812T100941,70173,4-20200812100941542,20200812T100941,20220812T100941,6,Sfilab06,309.20,4-20200812100941542
HJGEGVPjoZ,4-20200812100436365,4,20200812T100436,70172,4-20200812100436365,20200812T100436,20220812T100436,6,Sfilab06,323.42,4-20200812100436365
HJGEGVPjoZ,4-20200812095927187,4,20200812T095927,70171,4-20200812095927187,20200812T095927,20220812T095927,6,Sfilab06,255.40,4-20200812095927187
HJGEGVPjoZ,4-20200812095420009,4,20200812T095420,70170,4-20200812095420009,20200812T095420,20220812T095420,6,Sfilab06,218.21,4-20200812095420009
HJGEGVPjoZ,4-20200812094914833,4,20200812T094914,70169,4-20200812094914832,20200812T094914,20220812T094914,6,Sfilab06,168.49,4-20200812094914833
HJGEGVPjoZ,4-20200812094408656,4,20200812T094408,70168,4-20200812094408656,20200812T094408,20220812T094408,6,Sfilab06,302.32,4-20200812094408656
HJGEGVPjoZ,4-20200812093900478,4,20200812T093900,70167,4-20200812093900478,20200812T093900,20220812T093900,6,Sfilab06,295.60,4-20200812093900478
HJGEGVPjoZ,4-20200812093358304,4,20200812T093358,70166,4-20200812093358304,20200812T093358,20220812T093358,6,Sfilab06,228.24,4-20200812093358304
HJGEGVPjoZ,4-20200812092857019,4,20200812T092857,70165,4-20200812092857019,20200812T092857,20220812T092857,6,Sfilab06,261.21,4-20200812092857019
HJGEGVPjoZ,4-20200812092351009,4,20200812T092351,70164,4-20200812092351008,20200812T092351,20220812T092351,6,Sfilab06,279.44,4-20200812092351009
HJGEGVPjoZ,4-20200812091845768,4,20200812T091845,70163,4-20200812091845767,20200812T091845,20220812T091845,6,Sfilab06,295.60,4-20200812091845768
HJGEGVPjoZ,4-20200812091345593,4,20200812T091345,70162,4-20200812091345593,20200812T091345,20220812T091345,6,Sfilab06,246.93,4-20200812091345593
HJGEGVPjoZ,4-20200812090839418,4,20200812T090839,70161,4-20200812090839418,20200812T090839,20220812T090839,6,Sfilab06,142.34,4-20200812090839418
HJGEGVPjoZ,4-20200812090333242,4,20200812T090333,70160,4-20200812090333242,20200812T090333,20220812T090333,6,Sfilab06,210.97,4-20200812090333242
HJGEGVPjoZ,4-20200812085833813,4,20200812T085833,70159,4-20200812085833813,20200812T085833,20220812T085833,6,Sfilab06,188.53,4-20200812085833813
HJGEGVPjoZ,4-20200812085320888,4,20200812T085320,70158,4-20200812085320887,20200812T085320,20220812T085320,6,Sfilab06,162.90,4-20200812085320888
HJGEGVPjoZ,4-20200812084818713,4,20200812T084818,70157,4-20200812084818713,20200812T084818,20220812T084818,6,Sfilab06,334.51,4-20200812084818713
HJGEGVPjoZ,4-20200812084318540,4,20200812T084318,70156,4-20200812084318540,20200812T084318,20220812T084318,6,Sfilab06,208.61,4-20200812084318540
HJGEGVPjoZ,4-20200812083812406,4,20200812T083812,70155,4-20200812083812406,20200812T083812,20220812T083812,6,Sfilab06,302.32,4-20200812083812406
HJGEGVPjoZ,4-20200812083304254,4,20200812T083304,70154,4-20200812083304254,20200812T083304,20220812T083304,6,Sfilab06,241.44,4-20200812083304254
HJGEGVPjoZ,4-20200812082803013,4,20200812T082803,70153,4-20200812082803012,20200812T082803,20220812T082803,6,Sfilab06,285.80,4-20200812082803013
HJGEGVPjoZ,4-20200812082255834,4,20200812T082255,70152,4-20200812082255834,20200812T082255,20220812T082255,6,Sfilab06,330.77,4-20200812082255834
HJGEGVPjoZ,4-20200812081754662,4,20200812T081754,70151,4-20200812081754662,20200812T081754,20220812T081754,6,Sfilab06,316.23,4-20200812081754662
HJGEGVPjoZ,4-20200812081253486,4,20200812T081253,70150,4-20200812081253486,20200812T081253,20220812T081253,6,Sfilab06,215.77,4-20200812081253486
HJGEGVPjoZ,4-20200812080746540,4,20200812T080746,70149,4-20200812080746540,20200812T080746,20220812T080746,6,Sfilab06,316.23,4-20200812080746540
HJGEGVPjoZ,4-20200812080242136,4,20200812T080242,70148,4-20200812080242136,20200812T080242,20220812T080242,6,Sfilab06,261.21,4-20200812080242136
HJGEGVPjoZ,4-20200812075736764,4,20200812T075736,70147,4-20200812075736764,20200812T075736,20220812T075736,6,Sfilab06,197.21,4-20200812075736764
HJGEGVPjoZ,4-20200812075230474,4,20200812T075230,70146,4-20200812075230474,20200812T075230,20220812T075230,6,Sfilab06,309.20,4-20200812075230474
HJGEGVPjoZ,4-20200812074724602,4,20200812T074724,70145,4-20200812074724601,20200812T074724,20220812T074724,6,Sfilab06,316.23,4-20200812074724602
HJGEGVPjoZ,4-20200812074217424,4,20200812T074217,70144,4-20200812074217424,20200812T074217,20220812T074217,6,Sfilab06,273.23,4-20200812074217424
HJGEGVPjoZ,4-20200812073708245,4,20200812T073708,70143,4-20200812073708243,20200812T073708,20220812T073708,6,Sfilab06,309.20,4-20200812073708245
HJGEGVPjoZ,4-20200812073200067,4,20200812T073200,70142,4-20200812073200066,20200812T073200,20220812T073200,6,Sfilab06,323.42,4-20200812073200067
HJGEGVPjoZ,4-20200812072651442,4,20200812T072651,70141,4-20200812072651442,20200812T072651,20220812T072651,6,Sfilab06,323.42,4-20200812072651442
HJGEGVPjoZ,4-20200812072151416,4,20200812T072151,70140,4-20200812072151416,20200812T072151,20220812T072151,6,Sfilab06,319.80,4-20200812072151416
HJGEGVPjoZ,4-20200812071650541,4,20200812T071650,70139,4-20200812071650541,20200812T071650,20220812T071650,6,Sfilab06,292.29,4-20200812071650541
HJGEGVPjoZ,4-20200812071150368,4,20200812T071150,70138,4-20200812071150367,20200812T071150,20220812T071150,6,Sfilab06,309.20,4-20200812071150368
HJGEGVPjoZ,4-20200812070643189,4,20200812T070643,70137,4-20200812070643189,20200812T070643,20220812T070643,6,Sfilab06,327.08,4-20200812070643189
HJGEGVPjoZ,4-20200812070142016,4,20200812T070142,70136,4-20200812070142015,20200812T070142,20220812T070142,6,Sfilab06,244.17,4-20200812070142016
HJGEGVPjoZ,4-20200812065640846,4,20200812T065640,70135,4-20200812065640846,20200812T065640,20220812T065640,6,Sfilab06,330.77,4-20200812065640846
HJGEGVPjoZ,4-20200812065140666,4,20200812T065140,70134,4-20200812065140666,20200812T065140,20220812T065140,6,Sfilab06,316.23,4-20200812065140666
